ids,p0,p1,p2,p3,p4,faps,npoints,scores
10619285,0.32491006,0.24506734,0.19682861,0.1643845,0.48191877,0.0,218,[ 0.76307244  0.74393145  0.6973418   0.66462196  0.62792657]
10623386,0.47059295,0.89106316,0.31972319,8.3663108,0.31999889,0.0,385,[ 0.75028587  0.73880613  0.66520134  0.64906696  0.63822664]
10628913,0.26621172,0.21012166,0.36315217,0.57023106,0.36278938,0.0,345,[ 0.88355132  0.83715373  0.78888649  0.71821651  0.71833235]
10634459,0.68467051,0.40595876,0.28874053,0.22391148,2.18439625,0.0,203,[ 0.66968401  0.63598391  0.56802599  0.54777124  0.53885933]
10642127,0.99761329,0.49871468,0.9996028,0.4992129,0.33275804,0.0,210,[ 0.59185607  0.53819462  0.53434269  0.50578882  0.48602061]
10647040,0.56065095,1.28057595,0.35888843,4.56371689,4.50743133,0.0,383,[ 0.75895535  0.73798681  0.70202832  0.66986378  0.65642428]
10648348,0.170763,0.25951647,0.14579762,0.20604411,0.12724533,0.0,213,[ 0.88897696  0.77361317  0.75933908  0.73441191  0.72343361]
10650256,0.2720635,0.21375083,0.17610717,0.37413007,0.59780936,0.0,165,[ 0.65721935  0.61899469  0.57754045  0.51230543  0.51951425]
10655343,0.13876146,0.1218123,0.16111951,0.19216647,0.10858474,0.0,240,[ 0.68248388  0.61116787  0.55689118  0.54992456  0.53415901]
10655742,0.51367299,0.3390371,0.25319474,1.05934489,0.20192704,0.0,270,[ 0.70920741  0.67061063  0.62673682  0.6087551   0.57485453]
10660789,0.12407795,0.16510748,0.09938148,0.14170938,0.11034852,0.0,237,[ 0.73468309  0.6257617   0.59708777  0.59902603  0.5881994 ]
10662289,0.11673178,0.10449974,0.09461237,0.13220702,0.15234983,1.11022302463e-16,262,[ 0.32169891  0.26490933  0.26691542  0.25211339  0.24665337]
10662468,0.44518117,0.80416826,0.30778396,4.10658689,0.23534639,0.0,301,[ 0.78745788  0.68384494  0.68011012  0.61967375  0.61092569]
10664456,0.13055489,0.1154421,0.15022109,0.10349426,0.17677758,0.0,342,[ 0.52081786  0.47233121  0.41059258  0.3915187   0.38025084]
1066477,0.13816446,0.10821932,0.12139264,0.19102168,0.16038483,0.0,147,[ 0.65222839  0.51566327  0.5029247   0.50028376  0.42163066]
10671227,0.32556451,0.2362401,0.45587622,0.83973623,0.24543901,0.0678151147773,278,[ 0.10387289  0.09833403  0.0969802   0.09597967  0.09341551]
10676064,0.73226377,0.42222687,0.2968786,2.75565779,0.22877354,0.0,319,[ 0.69972241  0.66028468  0.56791654  0.54275902  0.50459031]
10680443,0.14175699,0.16524689,0.12411427,0.11041062,0.12415667,0.0,142,[ 0.87547983  0.75921818  0.74026176  0.72987956  0.71158803]
10689075,0.57740862,3.69163912,1.36632619,1.37156281,0.36567763,0.0,208,[ 0.65185338  0.56440059  0.53090029  0.51570245  0.50613104]
10689246,0.82130471,1.27367924,0.31052667,4.65482986,0.45038384,0.0,71,[ 0.9597367   0.85965268  0.84745492  0.83462997  0.76633813]
10693572,0.72536061,0.29573178,0.42040804,3.24431742,2.66077934,0.0,202,[ 0.48110291  0.43941184  0.38856446  0.36785887  0.36252235]
10694800,0.63159194,0.38669008,2.38389109,1.72254928,0.27885587,0.0,207,[ 0.67970621  0.56964586  0.56994235  0.55481456  0.50323904]
10695312,0.57623761,3.73977534,1.35987322,0.36520971,0.78732296,0.0,223,[ 0.79701287  0.79668125  0.76597962  0.75780642  0.63591028]
10696063,0.42181656,0.29642964,0.22865275,0.73101305,0.18600475,0.0,216,[ 0.70417392  0.66963486  0.64373453  0.57719735  0.56499505]
10698978,0.1462353,0.17136388,0.20680351,0.11310864,0.12753401,0.0,211,[ 0.88747956  0.75048837  0.71965672  0.69858378  0.62665195]
10701503,0.51966154,0.34163513,0.25464042,1.08508331,0.20284544,0.0,216,[ 0.7552122   0.71871566  0.65223622  0.61403474  0.5966381 ]
10702354,0.50159347,1.00636648,1.00920719,0.33373374,0.98826028,0.0,233,[ 0.78412653  0.63673063  0.62838481  0.62860623  0.58782367]
10702870,1.8494531,0.64790098,0.39316318,0.6839636,2.17714226,0.0,218,[ 0.68024066  0.67790938  0.58892275  0.5899216   0.58559817]
10703872,0.54096966,6.48528141,0.35072177,1.17850486,0.25965421,0.0,188,[ 0.69328242  0.62989639  0.60933762  0.55871292  0.55164461]
10704779,1.14726166,7.62847265,0.53352397,0.34789824,0.54415659,0.0116356152288,182,[ 0.17249906  0.14612946  0.13734559  0.13622412  0.13548037]
1071236,0.16783458,0.14365766,0.12561239,0.2017956,0.25281224,0.0,508,[ 0.79743556  0.66824583  0.62128239  0.59514803  0.58881934]
10714683,0.62202308,1.65313111,0.38308516,0.27697821,2.53093255,0.0,261,[ 0.75759925  0.71803722  0.68407483  0.63811487  0.62373591]
10716485,0.3219075,0.24335451,0.90602722,0.47534604,0.47472843,0.0,215,[ 0.85902033  0.80917708  0.77334604  0.73515138  0.71828641]
10718368,0.13960199,0.12245941,0.16232529,0.19378077,0.10909911,0.0,266,[ 0.83067545  0.746265    0.73150703  0.7104552   0.63458314]
10722333,0.28641737,0.22251148,0.40182376,0.18201147,0.4013838,0.0,193,[ 0.91792944  0.85468589  0.78559003  0.75084738  0.74190682]
1072236,0.12352016,0.14098226,0.10994054,0.16411988,0.09902378,0.0,464,[ 0.38574074  0.38474826  0.32217125  0.31499104  0.30507089]
10722407,0.98994351,1.00468293,0.50117341,0.49747224,1.00747615,0.0,259,[ 0.79585057  0.76502738  0.71190403  0.69270101  0.67487574]
10723388,0.49275705,0.32980108,0.97404253,0.24800683,1.02450205,0.0,447,[ 0.69276734  0.65438714  0.61809393  0.55332714  0.53096406]
10725047,0.48371934,0.32572738,0.93935993,1.06586727,0.93695941,0.0,319,[ 0.71705871  0.63746114  0.66294502  0.62136281  0.57023962]
10727031,0.12555998,0.1115192,0.14364569,0.16774086,0.0911593,0.0,265,[ 0.82826524  0.76449164  0.70269277  0.62254106  0.60519311]
10732372,0.34341684,0.25544984,1.09988459,0.52378683,0.52303118,0.0,302,[ 0.65981047  0.59293417  0.58554771  0.56633096  0.47631348]
10734049,0.14150706,0.12392305,0.16490646,0.19747042,0.1648317,0.0,381,[ 0.70997534  0.66318322  0.59892727  0.57258129  0.54825061]
10739694,0.52007058,0.92603238,1.08363422,0.34181564,1.08686051,0.0,240,[ 0.69449185  0.60299382  0.59765594  0.56013656  0.52166073]
10754530,0.27567528,0.61550866,0.38060371,0.21597379,1.60098617,0.0,279,[ 0.60407376  0.60133862  0.59943172  0.58888134  0.51836699]
10754643,0.13336779,0.10525412,0.18197384,0.15395679,0.11763612,0.0,192,[ 0.83232326  0.71782403  0.69578356  0.62089805  0.60196885]
10761441,0.46644173,0.24115864,7.08428669,0.31779876,0.87420455,0.0,206,[ 0.73362875  0.6656875   0.66355944  0.60948894  0.58225586]
10764932,0.14579248,0.20591782,0.11284354,0.17075621,0.12724157,0.0,192,[ 0.66621955  0.61108479  0.58620172  0.55416711  0.5132527 ]
10766837,0.27894832,0.63206128,0.21797605,0.17896477,0.38726607,0.0,190,[ 0.7218129   0.64803883  0.62714904  0.57877858  0.5674566 ]
10768130,0.15871982,0.2326857,0.12043536,0.18876282,0.13692674,0.0,152,[ 0.90345141  0.82320026  0.76002106  0.69391008  0.67059433]
10772300,0.12222602,0.16184451,0.13929927,0.09818982,0.19319923,0.0,208,[ 0.73990431  0.66453256  0.62456677  0.58032232  0.56090339]
10772841,0.08640233,0.07365643,0.10448264,0.09459838,0.07951334,0.0,211,[ 0.69517996  0.63071931  0.59270652  0.56847856  0.56571603]
10774194,0.53860063,1.17113114,6.84164819,0.25910353,0.3497197,0.0,212,[ 0.69682536  0.62452748  0.6213783   0.61255591  0.58345235]
10776619,0.47144293,0.24248859,0.127837,0.17183008,1.02357611,1.0,224,[ 0.06483948  0.06377623  0.05734832  0.05675914  0.05534986]
10790955,0.61503046,0.2755807,1.60475881,0.38081993,0.38041258,0.0,191,[ 0.79323724  0.76177821  0.73105296  0.72382551  0.67818572]
10791382,0.85342314,1.20329041,0.35148902,0.76510099,0.24550636,0.217495601415,144,[ 0.17841207  0.17295869  0.16999452  0.16824425  0.1670548 ]
10799030,0.33238891,0.49856873,0.24946998,0.19954974,0.99426697,0.0,234,[ 0.62252374  0.60811355  0.56554602  0.54874535  0.51136959]
10805415,0.52947858,0.25697899,0.34585289,0.34618844,1.12880679,0.0,227,[ 0.63634543  0.56580464  0.50123385  0.49958308  0.48367266]
1080552,0.35145386,0.5427172,1.18681741,0.20626885,0.47256735,0.0,548,[ 0.49915459  0.44067049  0.42793137  0.40838995  0.3815907 ]
10814550,0.1470393,0.1281449,0.20841376,0.17246952,0.11358921,0.0,260,[ 0.75445611  0.67253132  0.65137089  0.65066349  0.59172068]
10814742,0.86315738,0.46268551,0.31632423,0.31604768,0.24015017,0.0,257,[ 0.77192473  0.76415911  0.71585797  0.68572382  0.6855752 ]
10820520,0.3385204,0.20174483,0.51248065,0.25290683,0.25273269,0.0,368,[ 0.58140529  0.5638188   0.54493507  0.53334314  0.5131868 ]
10820778,0.15813214,0.13648928,0.18793247,0.23142341,0.12009775,0.0,235,[ 0.48615859  0.46731846  0.41155504  0.38554209  0.38325665]
10823089,1.00263368,0.99199057,0.33332141,0.50065403,0.49997565,0.0,452,[ 0.71570633  0.64377157  0.63232562  0.63257485  0.61166222]
10824108,0.63850839,0.28019713,2.29013169,1.77487878,0.38926612,0.0,190,[ 0.7552862   0.70825328  0.65302512  0.60588241  0.58104078]
10825745,0.24851332,0.16592881,0.49475861,0.19893897,0.14225902,1.07597264432e-11,231,[ 0.28506389  0.25508451  0.2008661   0.19760779  0.18355539]
10826023,0.12585936,0.10052119,0.16827627,0.11175478,0.1440378,0.0,184,[ 0.8002868   0.68326945  0.68139913  0.58414326  0.56935868]
10826695,0.61266714,2.69863861,0.27510533,1.58863019,0.65331481,0.0,188,[ 0.7410478   0.70423212  0.66380079  0.63310615  0.60363773]
10827224,0.33319176,1.00147803,0.19983869,0.50037309,0.49967122,0.0,212,[ 0.92262976  0.82026441  0.7521755   0.72092166  0.64283719]
1083678,0.49915682,0.99788117,0.99666132,0.99935853,0.3326545,0.0,510,[ 0.32215153  0.31978125  0.31802131  0.2920113   0.28397341]
10838745,0.64562218,2.20335464,0.28155978,0.39190314,0.4070671,0.0,205,[ 0.75771148  0.71669347  0.62929701  0.61397035  0.56624076]
10841805,0.60385529,1.53086308,0.27331569,0.37650536,0.37610678,0.0,193,[ 0.6918636   0.56215193  0.56064738  0.53198116  0.51909612]
1084373,0.99789014,0.99937152,0.49916105,0.49879693,0.33279338,0.0,353,[ 0.33758183  0.32932036  0.31564427  0.26183246  0.25611612]
10844061,0.60500435,2.85812454,0.27355229,1.5381927,0.42505223,0.0,186,[ 0.71632571  0.64432839  0.62135731  0.50813681  0.48028288]
10849861,0.37228256,0.21327107,0.2710841,1.46324162,0.14944145,0.0,144,[ 0.80602237  0.77474684  0.64990402  0.64542714  0.63090682]
108513,0.47381463,9.27644225,0.90049281,0.3212061,0.2431138,0.0,282,[ 0.62232266  0.54515806  0.51650619  0.50439229  0.47875546]
10864743,0.57749369,0.36571643,1.37197322,0.26778161,3.68783396,0.0,238,[ 0.70684749  0.68168702  0.57594413  0.55769126  0.54357317]
10865234,0.17595669,0.21365398,0.1301072,0.14956701,0.14962865,0.0,236,[ 0.8797551   0.77682619  0.76594124  0.75162178  0.69032337]
10869160,0.28134194,0.21943557,0.17994879,0.39190354,0.1524415,0.0,242,[ 0.91359725  0.78915371  0.736435    0.73430618  0.6434485 ]
10876544,0.76471254,0.43282217,3.2501691,3.27859554,0.43330981,0.0,169,[ 0.76121379  0.69587016  0.63906188  0.63881453  0.6216251 ]
1087936,0.29018371,0.22477884,0.40927193,0.18352507,0.69284144,0.0,558,[ 0.3534493   0.31064542  0.29394078  0.29212925  0.26410964]
1088918,0.17890431,0.15169195,0.21801437,0.13171168,0.27879989,0.0,529,[ 0.53188671  0.46019384  0.43253245  0.41263866  0.38767346]
10890118,0.64144374,1.79776531,0.39036393,2.25348992,2.23963298,0.0,468,[ 0.74351307  0.70721865  0.69625996  0.64649203  0.61316861]
10890707,0.3043003,0.4379251,0.23330597,0.23315695,0.18907338,0.0,463,[ 0.58806512  0.57755946  0.48727413  0.47853274  0.46897618]
10897439,0.17673732,0.15013063,0.21480567,0.27356871,0.13053372,0.0,477,[ 0.91125433  0.82344754  0.81386707  0.71108326  0.67270863]
10901803,0.162662,0.13985093,0.24125684,0.1943642,0.19426096,0.0,268,[ 0.7725149   0.75087095  0.68102108  0.6735025   0.64905632]
10904449,0.17685981,0.15021906,0.21498679,0.27386322,0.13060046,0.0,267,[ 0.90170771  0.83008984  0.81095627  0.74738641  0.69712035]
10913874,0.34449857,0.25604801,0.52631261,0.52554734,1.11107502,0.0,239,[ 0.77881622  0.74876894  0.69448743  0.65818767  0.64850495]
10916176,0.5190581,0.34137786,1.08245751,0.25449879,1.0792409,0.0,230,[ 0.68148144  0.64544709  0.60976109  0.55543796  0.5652738 ]
10916514,1.77827005,0.63893928,0.38984937,0.28028365,2.27067801,0.0,285,[ 0.49196071  0.46190605  0.46391722  0.46434763  0.45522731]
10917192,0.186593,0.15718329,0.22954089,0.11954943,0.13583277,0.0,288,[ 0.78946174  0.74301663  0.68203128  0.64890142  0.63501174]
10919784,0.13963305,0.12248326,0.19384063,0.16229485,0.16236725,0.0,249,[ 0.76289776  0.71960579  0.68909496  0.65180837  0.64229457]
1092244,0.64949635,1.862416,0.39333129,2.15929237,0.39375394,0.0,590,[ 0.74325412  0.70094635  0.65314222  0.61829458  0.60785345]
10925278,0.35894311,0.5607852,0.26394245,0.20882467,0.17266827,0.0,211,[ 0.77579726  0.7300874   0.70621009  0.65409005  0.6168268 ]
10926207,0.78123412,0.43806334,3.60643447,1.3836565,0.30462075,0.0,279,[ 0.71152051  0.63733476  0.60156671  0.5638995   0.51252994]
10926489,0.36376266,0.57263737,0.2665399,0.21044738,0.1737765,0.0,237,[ 0.69400034  0.68487743  0.65343052  0.61238532  0.58632926]
10927229,0.12277977,0.10932061,0.14001836,0.16281524,0.09852071,0.0,271,[ 0.78583836  0.74141519  0.66612649  0.59926956  0.55082404]
10927581,0.577058,1.36950601,0.36554254,0.26768935,3.70619296,0.0,249,[ 0.6852207   0.63902796  0.64310554  0.56605499  0.55681095]
10930979,0.53803455,0.34948069,0.25897209,1.16843167,0.34981369,0.0,309,[ 0.73765156  0.68823218  0.60030936  0.58267883  0.57552012]
10931205,0.18487098,0.15595984,0.22694143,0.13491728,0.15602525,0.0,163,[ 0.9220688   0.82938417  0.75732928  0.65853313  0.6548427 ]
10933723,0.6685164,0.40022283,1.97270111,2.01681141,2.0279392,0.0,213,[ 0.6451856   0.57256941  0.53101287  0.51103435  0.46857887]
10934597,0.71939593,0.41791785,2.56398917,2.58181173,0.29473582,0.0,213,[ 0.78811657  0.74033303  0.60714054  0.60203845  0.53092577]
10944852,0.79078554,0.44105853,0.30606168,0.23419018,3.78098928,0.0,199,[ 0.78159863  0.71765694  0.68474908  0.63282602  0.59647667]
10946569,0.22999827,0.18689528,0.29894262,0.29869973,0.42642253,0.0,180,[ 0.51717852  0.49058233  0.40074506  0.3917315   0.36362324]
10954700,0.59440466,0.37242736,1.47135098,0.27116267,0.27136568,0.0,422,[ 0.67391118  0.66422099  0.60468701  0.57666818  0.53916795]
10957462,0.540005,0.35031616,1.17773899,0.25943328,0.35065417,0.0,437,[ 0.68811858  0.64080084  0.63271253  0.53383926  0.52098557]
10958834,0.11327026,0.10171719,0.12778408,0.12773903,0.0923027,0.0,450,[ 0.84859588  0.80510643  0.76076906  0.67913765  0.65911677]
10958841,0.15824305,0.13657228,0.1880882,0.23166012,0.18799098,0.0,399,[ 0.77932619  0.75085852  0.6805814   0.6194916   0.61643097]
10965014,0.08116278,0.09691671,0.08835342,0.07505446,0.08833232,0.0,214,[ 0.52418225  0.4704015   0.47174939  0.45594796  0.41735567]
10965798,0.14614085,0.12746246,0.17115466,0.20661507,0.17123351,0.0,200,[ 0.83755596  0.79792946  0.70945814  0.67123095  0.64515949]
10966184,0.57023666,0.36278459,0.26620641,0.2101167,0.15354136,0.0,208,[ 0.66638082  0.5827925   0.57266887  0.55229005  0.45698954]
10968194,0.13617183,0.11981191,0.15770632,0.10699248,0.18723569,0.0,203,[ 0.44348051  0.39489632  0.37454251  0.35634794  0.35475963]
10968761,0.13800475,0.16016979,0.1212286,0.10812089,0.12126847,0.0,179,[ 0.83490852  0.70564532  0.6768122   0.63907734  0.62389982]
10969124,0.4886962,0.95830096,0.24697702,0.32827006,0.32798281,0.0,194,[ 0.72886989  0.73407145  0.69820367  0.6827308   0.66483538]
10976264,0.77416917,1.03502194,0.33682298,0.47617413,0.43634413,0.999999889878,72,[ 0.24129485  0.23981233  0.23302118  0.22676229  0.22669844]
10976924,0.14012532,0.12286201,0.16303297,0.16295957,0.1947893,0.0,381,[ 0.75646751  0.72912398  0.64579541  0.62712941  0.60278359]
10980498,0.2789689,0.38731313,0.21799029,0.21812288,0.17897656,0.0,309,[ 0.83135988  0.76745127  0.75768253  0.6301041   0.61579236]
10980961,0.55196289,1.23615396,0.35530665,0.26216055,0.35565606,0.0,376,[ 0.57112593  0.53987189  0.52798897  0.50789915  0.48877934]
10982208,0.46372904,0.3165389,0.86677169,0.24043468,0.31681536,0.0,364,[ 0.56543652  0.52735945  0.51324981  0.48742701  0.47111504]
10992275,1.55883922,0.73459514,0.67828574,2.76826191,0.6081812,1.21411769527e-11,207,[ 0.31287937  0.29045752  0.2823572   0.27881253  0.27127099]
10993867,0.2157341,0.27528343,0.17736539,0.3798544,0.15064525,0.0,192,[ 0.88706352  0.80139249  0.76723358  0.76262469  0.72708986]
10998598,0.16282105,0.24160732,0.13996869,0.19459147,0.31885704,0.0,192,[ 0.61137101  0.53555274  0.53030741  0.51630821  0.48681981]
10999111,0.46193385,0.86055717,1.18947215,6.17079167,0.31569828,0.0,167,[ 0.79029564  0.77607917  0.74658029  0.73912758  0.70807212]
11002062,0.98340981,1.01152926,1.01435865,0.50287379,0.49582654,0.0,282,[ 0.72509389  0.6945328   0.65236761  0.62620104  0.59674391]
11007728,0.36672153,0.58000324,0.26812563,0.26832447,1.38619129,0.0,268,[ 0.65646439  0.65648936  0.5832697   0.57957739  0.57236542]
11018398,0.21102202,0.26765661,0.87936758,7.43721131,0.36584263,0.0888416844608,278,[ 0.10355969  0.10341138  0.10169628  0.0985587   0.09558862]
110206,0.34854513,0.25828022,0.2052629,0.17022749,1.15426914,3.50830475782e-14,242,[ 0.30802785  0.30256296  0.29374587  0.27754409  0.23891153]
11021068,0.14672881,0.12790941,0.17204139,0.17195996,0.207789,0.0,281,[ 0.81011512  0.77825685  0.67255727  0.64738736  0.60941386]
11026198,0.36762386,1.3940056,0.58136576,0.26860642,0.58226497,0.0,211,[ 0.83450398  0.7442912   0.71835728  0.70742766  0.66817613]
1102647,0.62153396,1.649637,0.38290056,2.53936199,0.38329653,0.0,559,[ 0.70487625  0.64800446  0.61040332  0.61012932  0.57951575]
11027581,0.50716227,0.33619182,1.02911072,1.03194042,0.25160439,0.0,215,[ 0.70254821  0.64996928  0.64313334  0.55094044  0.55045871]
11032313,0.4641721,0.86626261,6.594571,0.3167448,0.86833606,0.0,256,[ 0.40690434  0.40799178  0.38975496  0.38139859  0.37917458]
1103774,1.3944253,0.58143798,0.69586563,3.28915554,0.36766187,1.88314151828e-07,554,[ 0.097909    0.09461297  0.09261214  0.08620241  0.08382974]
11046030,0.29060049,0.22502689,0.40964592,0.18369048,0.4101076,0.0,303,[ 0.86939548  0.79738141  0.71047629  0.66484206  0.66007022]
11047126,0.30909666,0.81138784,0.23596127,0.44792842,0.19091099,0.0,197,[ 0.67565621  0.60178797  0.58506733  0.59012758  0.57078398]
11050962,0.61584314,0.38073467,0.27574281,2.63823647,1.61017991,0.0,219,[ 0.73860927  0.67941287  0.65493945  0.65178215  0.63492553]
11057099,0.3507329,0.25947471,0.54100514,0.20590076,0.2595208,0.0,251,[ 0.37505685  0.36170207  0.35027418  0.31487965  0.30027876]
11057731,0.12928094,0.11444485,0.14853657,0.11448111,0.10269252,0.0,287,[ 0.76100793  0.71630759  0.71074081  0.62372208  0.61700649]
11059779,0.51202266,0.33831812,1.05229532,0.33863206,0.25261756,0.0,127,[ 0.75354451  0.70966731  0.67285508  0.59444874  0.59985357]
11061527,0.62991184,2.40825416,0.38607417,1.70234482,0.27853015,0.0,102,[ 0.66221583  0.56566063  0.56047882  0.5220733   0.52126265]
11063868,0.63125299,0.38656352,0.27879204,1.72002608,0.38697401,0.0,140,[ 0.78051296  0.75173787  0.71293583  0.64183627  0.63136496]
11068756,0.62118352,0.27680796,0.3827647,1.64726775,0.38316355,0.0,270,[ 0.69076042  0.58991812  0.5845665   0.57155557  0.56187943]
11075644,0.62378906,1.6657379,0.27732434,0.38416181,0.38375142,0.0,188,[ 0.75166798  0.71803029  0.6710031   0.63089004  0.57196345]
11076412,0.2946536,0.41822562,0.22744955,0.1853017,0.71889883,0.0,246,[ 0.78394852  0.63991259  0.63704177  0.61726393  0.58122911]
11077023,0.12568798,0.1116203,0.1004117,0.16797003,0.14375762,0.0,115,[ 0.81712894  0.69766468  0.61575403  0.60892747  0.57729502]
11080315,0.31142282,0.23731224,0.45226923,0.82761556,0.45284192,1.44328993201e-15,190,[ 0.39609817  0.30031413  0.29074806  0.2848302   0.25866042]
11090071,0.9998122,0.49926487,1.05703881,0.99737542,0.94634355,8.56604356686e-05,202,[ 0.19864568  0.18464769  0.18413533  0.13570907  0.17075388]
11094793,0.12727031,0.14588888,0.17080726,0.11286633,0.10141945,0.0,215,[ 0.85658666  0.69963501  0.69687345  0.69445773  0.6666994 ]
11100516,0.21343749,0.37278736,0.59533283,0.27155782,0.1758097,1.83186799063e-14,249,[ 0.30622617  0.29450557  0.28580346  0.28276769  0.26608948]
